-0.0168693158775568	-0.012615090236067772	-0.12500299513339996	0.06042303517460823	0.0669892355799675	0.22281059622764587	-0.0806070864200592	0.040540169924497604	-0.17506460845470428	0.3202756345272064	0.06527195125818253	-0.028970440849661827	-0.06667772680521011	0.03597244620323181	0.03866412118077278	0.03365757688879967	0.08972851932048798	0.18731439113616943	0.1747197061777115	0.10377105325460434	-0.514790952205658	-0.07291985303163528	0.13203056156635284	-0.08796503394842148	-0.016332779079675674	-0.2666119337081909	-0.10341489315032959	0.06805300712585449	-0.1947879195213318	0.03172343596816063	-0.05772630125284195	-0.04537547752261162	-0.10474280267953873	0.13784702122211456	-0.06888872385025024	-0.1853163242340088	-0.16705209016799927	-0.014772563241422176	-0.06991185247898102	-0.08090335875749588	0.050842490047216415	0.23975592851638794	0.3360203504562378	0.035580676048994064	0.0016086784889921546	0.0004579892265610397	-0.09228964149951935	-0.040992118418216705	-0.025909431278705597	0.10549910366535187	-0.21441859006881714	-0.12338176369667053	0.09039679169654846	-0.03774126619100571	-0.030877655372023582	0.08970994502305984	0.39850053191185	0.27282047271728516	-0.05553838610649109	0.2697314918041229	-0.056561555713415146	0.08982004225254059	-0.42282217741012573	0.2785577178001404	-0.023956431075930595	-0.03777538985013962	-0.054860733449459076	-0.09626327455043793	-0.2823868989944458	0.04177265614271164	-0.2510063350200653	-0.03879781812429428	-0.2480883002281189	-0.2410179227590561	-0.16011928021907806	0.013089162297546864	-0.15968777239322662	-0.05952920764684677	0.2215939611196518	-0.04295464977622032	-0.08911627531051636	-0.15265992283821106	0.021866485476493835	0.3301986753940582	-0.2057003527879715	-0.5806136131286621	0.06555663794279099	-0.06152518838644028	0.09509743750095367	0.09190879017114639	0.0987536758184433	0.20998840034008026	-0.2828369140625	0.24258874356746674	0.03310704603791237	-0.04861350730061531	-0.008855036459863186	-0.07327666878700256	0.17945340275764465	0.1682465374469757	-0.04852903634309769	0.4000309407711029	0.025046689435839653	0.18030951917171478	-0.13264745473861694	-0.1683763563632965	-3.874358662869781e-05	0.00813803356140852	0.5266994833946228	0.19318422675132751	-0.08790173381567001	0.1495165377855301	0.008010380901396275	-0.0877259224653244	0.27647656202316284	0.08758995682001114	0.03582588955760002	0.07022906839847565	-0.010616396553814411	0.15768295526504517	-0.07306833565235138	-0.013321572914719582	-0.22553622722625732	-0.2955414950847626	-0.20461425185203552	-0.260470986366272	-0.1258728951215744	-0.0901467353105545	-0.031191973015666008	-0.12596310675144196	-0.04201100766658783	-0.07864350825548172	-0.09158828109502792	-0.14914880692958832	-0.10205169767141342	-0.07798455655574799	0.005116640590131283	0.1453164517879486	-0.1670575588941574	-0.04473629966378212	0.21615296602249146	-0.05711574852466583	-0.19249628484249115	0.010809002444148064	-0.06503725051879883	0.17225949466228485	-0.022923544049263	-0.13045959174633026	-0.14537079632282257	0.08604738116264343	0.12358906120061874	0.005602207966148853	0.061364300549030304	0.008882102556526661	0.08754581212997437	0.10969298332929611	-0.10293377190828323	-0.019472338259220123	0.03316352516412735	0.08869124948978424	0.19825981557369232	-0.1852639615535736	0.047106724232435226	0.013794717378914356	0.2638304829597473	-0.09621303528547287	-0.014221949502825737	0.005300821736454964	0.10603738576173782	-0.05128972604870796	0.009257339872419834	-0.02880713902413845	0.06810100376605988	0.03145921975374222	0.1975344568490982	0.1356642097234726	0.16178244352340698	-0.09228840470314026	-0.2720339596271515	-0.07290750741958618	-0.08876054733991623	0.07113207876682281	-0.1337289661169052	0.06775478273630142	0.09296370297670364	-0.01371250580996275	0.01888839527964592	-0.18760009109973907	0.10300280898809433	0.13235746324062347	0.025716612115502357	-0.06309615075588226	-0.1723022311925888	-0.13535869121551514	0.07102636992931366	0.03474881127476692	0.06871611624956131	0.07390110194683075	-0.14406968653202057	-0.023914728313684464	0.3082374632358551	0.04569767415523529	-0.11889122426509857	0.049032535403966904	0.04348965361714363	0.1646808385848999	-0.24808168411254883	-0.09077748656272888	0.23302233219146729	0.05749624967575073	0.04512234777212143	-0.11805949360132217	0.02933277003467083	0.21101495623588562	-0.09580674767494202	-0.1520395576953888	0.13280627131462097	0.04645945504307747	-0.06851458549499512	0.11056236922740936	0.029786568135023117	0.013161247596144676	0.29887133836746216	0.18039387464523315	0.24328266084194183	-0.03201385587453842	-0.029880570247769356	-0.11088841408491135	-0.0989413857460022	0.07232853770256042	-0.12769611179828644	-0.22799114882946014	-0.2227514386177063	-0.00786355510354042	0.06734445691108704	0.004386780317872763	-0.011755699291825294	0.0046971458941698074	-0.37827715277671814	-0.022511670365929604	-0.12380033731460571	-0.4398884177207947	0.4932958483695984	0.013886074535548687	0.1171153113245964	-0.11925480514764786	0.08145327121019363	-0.20190966129302979	-0.06115927919745445	-0.0652218908071518	-0.029008042067289352	-0.04406559094786644	0.07988221943378448	0.04031256586313248	0.0178189929574728	0.09099243581295013	-0.16298705339431763	-0.155996173620224	-0.2916795611381531	0.07246824353933334	0.07882890105247498	-0.22260285913944244	-0.05696320906281471	-0.3720443844795227	0.20528608560562134	0.05028720572590828	0.08566200733184814	0.12699830532073975	-0.19640038907527924	-0.2901657819747925	-0.33701902627944946	0.08719614148139954	0.0385577417910099	-0.001390566467307508	-0.2171354442834854	0.06630885601043701	-0.05006154626607895	-0.30771446228027344	-0.3551906645298004	0.19458834826946259	-0.16100361943244934	-0.14648211002349854	0.18389590084552765	0.087412990629673	0.06277208775281906	0.14768065512180328	0.42393621802330017	0.03305388614535332	-0.0761888325214386	-0.06271239370107651	0.004176851361989975	0.07454139739274979	0.013177262619137764	0.020001079887151718	0.11146745830774307	0.03708484396338463	-0.12364207208156586	-0.25433534383773804	0.005477494560182095	-0.058924075216054916	-0.01786511018872261	-0.04249899089336395	0.11820129305124283	-0.10930976271629333	-0.027685431763529778	0.06625047326087952	0.00923039298504591	-0.012507536448538303	-0.16373685002326965	0.2699124813079834	-0.08130379766225815	-0.21890996396541595	0.06025250628590584	-0.10951349139213562	-0.030450129881501198	0.2417425513267517	-0.2281942516565323	-0.03801475465297699	0.0900416299700737	0.014118876308202744	0.09161973744630814	-0.3053129017353058	-0.012258853763341904	-0.20539087057113647	0.0660465732216835	0.06260530650615692	-0.1408388614654541	-0.02619214728474617	0.11640264093875885	0.3937136232852936	0.2616315186023712	0.1599951684474945	0.21123109757900238	-0.002345412503927946	-0.03277289494872093	-0.06245768815279007	-0.09985503554344177	0.061345424503088	0.005812671966850758	-0.027820894494652748	-0.06648071110248566	0.0039023663848638535	0.12427661567926407	-0.1997191458940506	0.01609472744166851	-0.050552353262901306	0.0024336890783160925	0.0805693194270134	-0.16408832371234894	-0.038734063506126404	0.03324496001005173	-0.07043060660362244	-0.10550069808959961	0.07496830075979233	0.4348442554473877	-0.06956256181001663	-0.30785006284713745	0.07599551230669022	0.038523271679878235	0.08629825711250305	-0.3094654381275177	0.07140078395605087	0.08710320293903351	0.11321509629487991	0.041832614690065384	-0.10359884798526764	0.03717749938368797	-0.31963324546813965	0.042467355728149414	-0.04326355457305908	0.013799324631690979	0.12777666747570038	-0.1152082234621048	-0.0805295929312706	0.12070996314287186	0.028804320842027664	-0.015134899877011776	0.2089514285326004	-0.17599938809871674	0.10135671496391296	0.34020277857780457	-0.2063969522714615	-0.18740549683570862	-0.01132871862500906	0.04522157832980156	-0.025021374225616455	-0.13150978088378906	-0.4573877155780792	-0.13786490261554718	-0.055556707084178925	0.05710563436150551	0.05157899484038353	0.029216501861810684	-0.04962973669171333	0.15867500007152557	0.0926143154501915	0.0404726080596447	-0.026117999106645584	0.05769222229719162	-0.045022595673799515	0.1376945972442627	-0.2839096486568451	0.07486680895090103	0.15055811405181885	-0.026161134243011475	0.03572104871273041	0.4175683856010437	-0.08996117115020752	0.03532574325799942	0.10006734728813171	0.17957602441310883	0.2329689860343933	0.1450110524892807	-0.0923101082444191	0.011829392053186893	0.05193654075264931	0.03519962355494499	0.6444196701049805	0.44805780053138733	-0.04252373427152634	0.2848286032676697	-0.3757796883583069	-0.1812608540058136	-0.07794294506311417	0.08780637383460999	-0.04752184823155403	0.020897993817925453	0.022750258445739746	0.12400428205728531	-0.0010387258371338248	0.20441576838493347	0.10522747784852982	-0.2639060318470001	-0.01355404406785965	0.05043801665306091	0.06219160556793213	0.051483575254678726	0.006259718909859657	0.16701652109622955	-0.24029551446437836	-0.2939552664756775	0.06019359081983566	-0.023793498054146767	0.0036621366161853075	-0.015396998263895512	-0.055744171142578125	0.08833835273981094	0.20266126096248627	-0.2431042343378067	0.31518080830574036	-0.10605277121067047	4.1793005948420614e-05	-0.12647508084774017	0.48945218324661255	0.1605307161808014	0.023408645763993263	-0.11796248704195023	0.4628440737724304	-0.13197840750217438	0.040786076337099075	-0.05078507587313652	-0.05980624258518219	-0.008177390322089195	0.11437386274337769	-0.04741903021931648	-0.20836742222309113	0.006029130425304174	0.03369921073317528	0.20687255263328552	0.08915726095438004	0.05343629792332649	0.3468431830406189	-0.05981426313519478	-0.001404888927936554	-0.0018373308703303337	-0.03531167656183243	-0.035115040838718414	0.19464927911758423	0.08904381841421127	-0.0031986820977181196	-0.22304219007492065	0.30430904030799866	-0.017445571720600128	-0.16626907885074615	0.2134471833705902	-0.01180560328066349	-0.3119342029094696	0.031907860189676285	0.0041238656267523766	0.06575719267129898	-0.08671192824840546	-0.14668351411819458	-0.3148142099380493	0.13673418760299683	0.013653005473315716	0.015091832727193832	0.15693025290966034	0.148490771651268	0.003975449129939079	0.15501053631305695	0.026198437437415123	0.25151318311691284	0.15355747938156128	-0.03887789696455002	-0.2699681222438812	0.047777209430933	0.017760854214429855	-0.14552409946918488	0.30960938334465027	-0.025072559714317322	0.040677644312381744	0.12768380343914032	0.09730681031942368	-0.20261099934577942	0.03300384059548378	-0.1542671024799347	0.028733309358358383	0.046025849878787994	-0.08127615600824356	0.07495218515396118	-0.022280851379036903	0.12800082564353943	-0.21477735042572021	-0.04133949428796768	0.26885366439819336	-0.07740971446037292	0.09625370800495148	-0.10372655093669891	-0.15490427613258362	-0.03447291627526283	-0.0207468643784523	0.12358325719833374	0.05997338518500328	0.07267211377620697	0.1364555060863495	-0.13773766160011292	0.24815188348293304	-0.13492898643016815	-0.006919884588569403	0.2176656574010849	0.012570492923259735	-0.1008741557598114	-0.05620088428258896	-0.011261558160185814	0.1383017748594284	-0.1625048965215683	0.22893112897872925	0.08572335541248322	0.04331367090344429	-0.16439247131347656	-0.02283002994954586	0.17232272028923035	-0.08370561897754669	-0.07546812295913696	-0.1815006583929062	0.09257902950048447	0.049655135720968246	0.02149161882698536	-0.17932844161987305	0.0822577103972435	-0.1430400013923645	0.1348964273929596	0.248992919921875	0.009441673755645752	0.36038827896118164	-0.10431624948978424	-0.13869339227676392	-0.027924712747335434	-0.14833727478981018	-0.02336949110031128	0.021672841161489487	-0.06753629446029663	-0.0964236781001091	-0.05049637332558632	-0.001095277490094304	0.03612339496612549	0.174592986702919	-0.07431145012378693	-0.10458489507436752	-0.2856314778327942	-0.21391737461090088	0.05567401275038719	-0.04199181869626045	-0.18431998789310455	0.1320919543504715	0.12309868633747101	-0.06782881170511246	-0.10342463850975037	0.008315369486808777	0.179864302277565	-0.023815106600522995	0.1441964954137802	-0.008030091412365437	-0.2036391943693161	-0.08900513499975204	0.18740148842334747	0.0372588150203228	0.2895655632019043	0.22324329614639282	-0.27959144115448	0.04417584463953972	0.07684360444545746	-0.1255583018064499	0.03542741760611534	-0.02294938825070858	-0.08466129004955292	-0.009821059182286263	0.04378630965948105	0.02661951445043087	0.1280556619167328	-0.08527784049510956	-0.13214339315891266	-0.10335890203714371	-0.04320651292800903	-0.24951516091823578	0.08248544484376907	-0.0486961267888546	0.06735435873270035	-0.026346717029809952	-0.1278848797082901	-0.38031503558158875	-0.0670739933848381	-0.011713934130966663	-0.032743509858846664	-0.15776152908802032	0.06433524936437607	-0.19051188230514526	-0.09381625056266785	-0.07063956558704376	0.08236245065927505	-0.13479037582874298	-0.015408524312078953	0.028277825564146042	0.16745716333389282	0.03386233001947403	0.1579028069972992	0.046351585537195206	0.238921120762825	-0.13961085677146912	0.0056373002007603645	-0.31916719675064087	0.23549561202526093	0.18626020848751068	-0.024755077436566353	0.1866205483675003	0.1527968794107437	-0.0015587472589686513	-0.04036946967244148	0.1503114551305771	-0.04547838494181633	-0.02359783835709095	0.18468552827835083	-0.04630294069647789	0.06759423017501831	0.048925869166851044	-0.02882385067641735	-0.16165901720523834	-0.1406206488609314	0.035572927445173264	-0.08850301802158356	0.13117654621601105	0.0024333582259714603	0.09733109176158905	0.10401452332735062	-0.12468906491994858	0.07776787132024765	-0.09371607005596161	0.4357382655143738	-0.07352443039417267	-0.39230090379714966	-0.2729099690914154	-0.034700796008110046	0.10509254038333893	0.2347915768623352	0.04457727074623108	0.04290296882390976	0.14281617105007172	0.00814276933670044	-0.006091534625738859	-0.10790466517210007	-0.21638275682926178	-0.21934856474399567	-0.13658328354358673	-0.1287394016981125	-0.12470617145299911	-0.18385155498981476	0.01924474723637104	-0.03558621555566788	0.057292621582746506	-0.0013411022955551744	0.032663702964782715	-0.05265164375305176	-0.09241779148578644	0.21678520739078522	-0.08425696939229965	0.01573679782450199	0.010961400344967842	0.32430896162986755	-0.3476763963699341	0.22214548289775848	0.06737658381462097	-0.06126713752746582	0.00233788276091218	0.061883144080638885	-0.16579408943653107	0.005594401620328426	-0.0722334235906601	0.048459962010383606	-0.036350805312395096	0.07172103226184845	0.008486470207571983	-0.09281892329454422	-0.2515602111816406	-0.03874411806464195	-0.19289924204349518	0.003374504391103983	0.0196845643222332	0.053316209465265274	0.20267149806022644	-0.053271569311618805	-0.36720216274261475	0.12282826751470566	0.169791579246521	-0.03986091539263725	0.03930757939815521	-0.045657411217689514	0.021454961970448494	-0.14445070922374725	0.20062442123889923	0.038487400859594345	-0.09725417196750641	0.010221607983112335	0.1263914853334427	0.05820067226886749	-0.3131575584411621	-0.06370453536510468	0.19630244374275208	0.22759288549423218	-0.18853037059307098	0.08047477900981903	-0.0009635498281568289	-0.18352624773979187	0.11281154304742813	0.24758610129356384	-1.8007034668698907e-05	0.09028393775224686	0.17943121492862701	-0.18593448400497437	0.4988151490688324	-0.030479568988084793	0.39652517437934875	-0.1889570951461792	-0.15068401396274567	0.1706283837556839	0.12828341126441956	-0.0224930252879858	-0.1622411608695984	0.007487175986170769	0.05490881949663162	-0.049442168325185776	0.2451675832271576	-0.10890213400125504	0.0929408073425293	-0.009068598039448261	-0.16138876974582672	-0.006125066429376602	-0.26110848784446716	-0.046141818165779114	-0.006705268751829863
